ID_Perfume,perfume,brand,is_lokal,Notes
HRMN-0201,Blanc Pepper,Eloi Coco,True,"pink pepper, bergamot, orris, violet, orange flower, musk, amberette"
HRMN-0202,Moonlight Musk,Eloi Coco,True,"lychee, blackcurrant, rose, muguet, white musk, vetiver lmr"
HRMN-0203,Lightning & Thunder,Eloi Coco,True,"coffe, mandarin, lavender lmr, orange blossom, vanilla bean lmr, tonka bean lmr"
HRMN-0204,A Lazy Afternoon,Eloi Coco,True,"ginger lily, pink pepper lmr, violet leaves lmr, jasmine lmr, sandalwood, lmr, patchouli lmr"
HRMN-0205,Park Lane Cigarillos,Eloi Coco,True,"lemon, pineapple, cinnamon, green leaf violet, lavender, marine accords, musk, leather, amberwood"
HRMN-0206,Polo Whisky Red,Eloi Coco,True,"red grapefruit, cedrat, red cranberry, strong saffron, lavandin, sage, wood, amber, coffee"
HRMN-0207,Niagara Falls,Eloi Coco,True,"bergamot, cardamom, nutmeg, lavandin, green leaf, cedarwood, amberwood, gaiacwood, musk"
HRMN-0208,The Dark Side,Eloi Coco,True,"clove buds, bergamot, white petals, jasmine, pink rose, ylang ylang, violet, rice powder, musk"
HRMN-0209,Love in Motion Classic Man,Eloi Coco,True,"grapefruit, nutmeg, pine, lemon, clary sage, patchouli, lavender, guaiacwood, cedarwood, vetiver, amber"
HRMN-0210,Cibiche,Eloi Coco,True,"marine notes, mint, green accords, corriander, neroli, geranium, cedarwood, oakmoss, musk"
HRMN-0211,Polo Whisky Green,Eloi Coco,True,"pine, lavender, bergamot, cumin, basil, juniper, marjoran, jasmine, carnation, rose, coriander, patchouli, leather, amber, musk, cedar, frankicense"
HRMN-0212,Polo Whisky Black,Eloi Coco,True,"iced mango, spanish sage, green fresh accords, silver armoise, hedione, wormwood, patchouli noir, sandalwood, timberol, tonka bean"
HRMN-0213,Coastal Grove,Eliotte Parfums,True,"lemon, lime, juniper berries, cypress, pine tree, sea water"
HRMN-0214,Tonka Nostalgia,Eliotte Parfums,True,"tonka bean, cherry, lemon, bit cola, jasmine, amber"
HRMN-0215,Holy Moly,Eliotte Parfums,True,"bergamot, grapefruit, black currant, ambroxan, iso e super"
HRMN-0216,Super Last Course,Eliotte Parfums,True,"lemon, orange, cinnamon, vanilla, caramel"
HRMN-0217,Apple Sangria,Eliotte Parfums,True,"lemon, apple, pineapple, cinnamon, sugar, brandy"
HRMN-0218,Vanille Seduction,Eliotte Parfums,True,"bergamot, lemon, pepper, ginger, rose, vanilla, cumin, resins"
HRMN-0219,Morning Kiss,Eliotte Parfums,True,"grapefruit, orange, neroli, tea, ginger, ambroxan"
HRMN-0220,Sweet Symphony,Eliotte Parfums,True,"pepper, carnation, olibanum, saffron, vanilla, suede"
HRMN-0221,Long Way To The Bar,Eliotte Parfums,True,"rum, oak, vanilla, amber, tobacco, leather, chestnut"
HRMN-0222,Saturday Shenanigans,Scentalgia,True,"pineapple, plum, iris, bulgarian rose, peony, honey, patchouli, amber"
HRMN-0223,Page 11,Scentalgia,True,"kiwi, watermelon, lemon blossom, peony, cyclamen, jasmine sambac, white musk, patchouli, sandalwood"
HRMN-0224,Treats and Tea,Scentalgia,True,"genmaicha, apple, yuzu, coffee, cocoa, tulip, vanilla, cedarwood, tobacco"
HRMN-0225,Nocturne,Scentalgia,True,"lemon, bergamot, lavender, nutmeg, violet, vetiver, tonka bean, suede, sandalwood"
HRMN-0226,Raw Morning 09:00AM,Scentalgia,True,"lemon, rhubarb, aldehyde, wild rose, peony, rose petal, amber, patchouli, vetiver"
HRMN-0227,Golden Hour,Scentalgia,True,"saffron, neroli, milk, almond, iris, vanilla, ambergris, caramel"
HRMN-0228,Raw Morning 05:00 AM,Scentalgia,True,"bergamot, orange blossom, orange blossom, rose, white musk, vanilla"
HRMN-0229,Anything Else?,Scentalgia,True,"raspberry, blackcurrant, cotton candy, caramel, iris, benzoin, honey, vanilla, patchouli"
HRMN-0230,The Starry Night,Scentalgia,True,"cardamom, grapefruit, pink pepper, geranium, rose, ginger, aromatic cedar, nutmeg, cedarwood, musk"
HRMN-0231,The Kiss,Scentalgia,True,"floral, saffron, ylang ylang, spicy, amber accord, musky, woody, vanilla"
HRMN-0232,Le Saint Tropez,Bonavie,True,"bergamot, nutmeg, cardamom, lily of the valley, violet, ylang, cedarwood, vetiver, musky"
HRMN-0233,Madeleine et Glacé,Bonavie,True,"bergamot, red fruits, neroli, tuberose, orange blossom, jasmine, amber, white musk, woody"
HRMN-0234,Poudre et Plume,Bonavie,True,"berry, bergamot, violet leaf, jasmine, lily of the valley, rose, patchouli, musk, vetiver"
HRMN-0235,Le Jasmin Doux,Bonavie,True,"cassis buds, green, pear, jasmine, lily of the valley, iris, dry amber, musk"
HRMN-0236,Mon Petit Soleil,Bonavie,True,"floral, mandarin, ivy, orchid, violet, rose, plum, wood, musk"
HRMN-0237,La Belle Étoile,Bonavie,True,"bergamot, pear, berry, jasmine, peony, musk, patchouli"
HRMN-0238,Fleur du Jardin,Bonavie,True,"mandarin, dewberry, watermelon, carnation, muguet, jasmine, amber, musk, patchouli"
HRMN-0239,Creme Canele,Bonavie,True,"pear, pink pepper, coffee, jasmine, caramel, heliotrope, vanilla, patchouli, cedarwood"
HRMN-0240,Marie Antoinette,Bonavie,True,"orange flower, bergamot, mandarin, jasmine, rose, ylang-ylang, cedarwood, patchouli, musk"
HRMN-0241,La Petite Sirene,Bonavie,True,"citron, mandarin, orange, aquatic, magnolia, ylang, cedarwood, vetiver, musky"
HRMN-0242,Wild Side,Cave,True,"bergamot, pepper, pepper, lavender, patchouli, geranium, cedar woods, labdanum"
HRMN-0243,Vanilla Oud,Cave,True,"candied mandarin, vanilla, floral, coconut, rice, lily flower, apple blossom, vanilla, woody notes"
HRMN-0244,Eather Oud,Cave,True,"oud wood, incense, raspberry, saffron, benzoin, leather, amberwood, geranium"
HRMN-0245,Easy Day,Cave,True,"passion fruit, lime, ginger, red apple, incense, pepper, mint, vanilla, woody"
HRMN-0246,Golden Soul,Cave,True,"mandarin orange, grapefruit, mint, cinnamon, rose, wood, patchouli"
HRMN-0247,Aura Lovers,Kitschy,True,"pink peppercorn, bergamot, solar, jasmine, orange flower, coffee, vanilla, sandalwood"
HRMN-0248,AURA Blush,Kitschy,True,"apple, orange zest, chamomile, floral, patchouli, sandalwood, tea, musk, amberwood, lorenox, orcanox"
HRMN-0249,AURA Tears,Kitschy,True,"floral, sweet amber, woody, patchouli, warm spicy, coconut, musk, creamy powder, velvet"
HRMN-0250,Rania de Bloem,Kitschy,True,"rose, wild berry, scent garden, woody, forest essence, blossom bouquet, amber, musky, earthy undertones"
HRMN-0251,Fairytale,Kitschy,True,"pistachio, hazelnut, cassis, peony, jasmine, muguet, vanilla, maltol"
HRMN-0252,Day Dream,Kitschy,True,"oud, pink pepper, cardamon, lavender., jasmine, patchouli, cedar, vanilla, muguet., amber, sandalwood, tonka bean, musk, and coconut."
HRMN-0253,Forever Vacation,Kitschy,True,"marshmallow and pink pepper, jasmine, iris, and vanilla, musk, wood, orange, patchouli"
HRMN-0254,Date Night,Kitschy,True,"calabrian bergamot, california orange, mint, magnolia, grasse rose, violet, musk, cedar, bulgarian rose"
HRMN-0255,Golden Hour,Kitschy,True,"honey and jasmine sambac, marigold, benzoin and ylang ylang"
HRMN-0256,Profumo,Bonjour,True,"bergamot, sea notes, rosemary, sage, geranium, incense, patchouli"
HRMN-0257,Bliss Roses,Bonjour,True,"rose, bulgarian rose, agarwood saffron, ambergris, black pepper"
HRMN-0258,Chant d'amour,Bonjour,True,"blueberry bergamot, ginger, rose, jasmine, musk, cypress, patchouli"
HRMN-0259,Green Tea Pour Femme,Bonjour,True,"mint, rhubard, lemon, bergamot, white amber, jasmine, musk, fennel, carnation , jasmine, oakmoss, cloves, caraway"
HRMN-0260,Blue Icon,Bonjour,True,"fig leaf, grapefruits, bergamot, water notes, black pepper, patchouli, violet, saffron, tonka bean, incense, musk"
HRMN-0261,Tres Chic,Bonjour,True,"damask rose, saffron, jasmine, rose water, amberwood, ambergris, agarwood, white musk, cedar"
HRMN-0262,My Wish,Bonjour,True,"kiwi, pink pepper, rhuburb, watermelon, jasmine, cyclamen, lemon, sandalwood, musk"
HRMN-0263,Forever Musc,Bonjour,True,"ylang-ylang, basil, galbanum, musk,lily, rose, jasmine - musk, lily, iris, amber, vanilla, jasmine, peach, vetiver"
HRMN-0264,Lady Boss,Bonjour,True,"strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon, violet, jasmine, musk, vanilla, cashmeran, woody notes, oakmoss, amber, patchouli"
HRMN-0265,Forever Young,Bonjour,True,"bergamot, mandarin orange, peach, violet , red apple , apricot, woody, musk, blackcurrant, tuberose, gardenia, nectarine"
HRMN-0266,Musk Ambre,Bonjour,True,"ylang -ylang, basil, galbanum, musk, lily, rose, jasmine, iris, amber, vanilla, peach, vetiver"
HRMN-0267,Roses n Musk,Bonjour,True,"-, damask rose, rose water, agarwood, white musk, amber"
HRMN-0268,Quantum,Bonjour,True,"melon, bergamot, mint, black, sea water, green apple, cappucino, cardamon, amber, woodsy notes"
HRMN-0269,Only You,Bonjour,True,"bergamot, mandarin orange, peach, violet, red apple, apricot, blackcurannt, tuberose, gardenia, nectarine, marigold, woodsy notes"
HRMN-0270,Beautiful,Bonjour,True,"pear,mandarin,pink papper coffe, neroli, prune, rose, orange blossom, jamine freesia,caramel, heliotrope, vanilla, patchouli, sandalwood,wood, cedar, amber, musk"
HRMN-0271,Magnolia Bloom,Bonjour,True,"magnolia, fruity, citruses. orange blossom, jasmine, rose, lily of the valley, vanilla, vetiver, sandalwood"
HRMN-0272,Black Hole,Bonjour,True,"pear, pink pepper, orange blossom, coffee, jasmine, bitter almond, licorice, vanilla, patchouli, cashmere wood, cedar"
HRMN-0273,Love Scent,Bonjour,True,"violet, tuscan iris, green notes, rose, tuscan iris, chinese jasmine, peach, acácia, white musk"
HRMN-0274,Lagoon,Bonjour,True,"sicilian lemon, bellflower, cedar, apple, white rose, bamboo, jasmine, cedar, musk, amber"
HRMN-0275,Cotton Sparkle,Bonjour,True,"cotton candy, nectarine, blackcurrant, clementine, wild orchid, orange blossom, woodsy, musk,ambre"
HRMN-0276,Beauty,Bonjour,True,"pear, mandarin, pink pepper, coffe, neroli, rose, orange blossom, jasmine, caramel, vanilla, patchouli, sandalwood, musk, amber"
HRMN-0277,Vanilla Silk,Bonjour,True,"vanilla, floral, coconut, rice, vanilla, coconut, heliotrope, musk, sandalwood"
HRMN-0278,Blue Circle,Bonjour,True,"petitgrain, neroli, lavender, rosemary, galbanum, geranium, jasmine, vetiver, cedar, oakmoss, sandalwood, amber"
HRMN-0279,BLACK STONE,Bonjour,True,"champagne citruses, papper, geranium, violet leaves, sandalwood, ambrocenide"
HRMN-0280,Explorer,Bonjour,True,"bergamot, pink pepper, clary sage, haitian vetiver, leather, ambroxan, akigalawood, indonesian patchouli leaf, cacao pod"
HRMN-0281,Twilight Ginger,Bonjour,True,"peony, ginger, candied ginger, cedar"
HRMN-0282,Ethereal Silver Mirage,Mine. Perfumery,True,"petitgrain, grapefruit, bergamot, suede, pine, hedione, silver needle tea, musk, sandalwood, guaiacwood"
HRMN-0283,DIRTY MONEY,Mine. Perfumery,True,"black pepper, orange, sandalwood, poppy, ambroxan, neroli, vanilla, bank notes, white musk, patchouli"
HRMN-0284,TRUST FUND BABY,Mine. Perfumery,True,"black pepper, orange, sandalwood, poppy, ambroxan, neroli, vanilla, bank notes, white musk, patchouli"
HRMN-0285,DADDY’S MONEY,Mine. Perfumery,True,"rosemary, violet leaf, bergamot, myrhh, labdanum, olibanum, vanilla, wallet, amber, oud, sandalwood, cedar"
HRMN-0286,OLD MONEY,Mine. Perfumery,True,"rosemary, violet leaf, bergamot, myrhh, labdanum, olibanum, vanilla, wallet, amber, oud, sandalwood, cedar"
HRMN-0287,24 Carat,Mine. Perfumery,True,"floral nectar, mimosa, pink pepper, gardenia, gold-leaf, iris, violet, tuberose, suede, vanilla milk, amber, leather"
HRMN-0288,Toxique Vanille,Mine. Perfumery,True,"white musk plum, white woods labdanum resinous cigar whiskey congac, amber vanilla ambroxan oud guaiacwood"
HRMN-0289,Vanilla Caviar,Mine. Perfumery,True,"lavender magnolia grapefruit, orris root caviar ginger jasmine peony, vanilla absolute tonka bean ambroxan musk sandalwood"
HRMN-0290,Ethereal Thermal ,Mine. Perfumery,True,"bergamot cassis rose, suede violet sandalwood,  vetiver vanilla white musk"
HRMN-0291,2023,Mine. Perfumery,True,"almond, cherry, pistachio, blossoms, cyclamen, sandalwood, cherry, salted caramel, vanilla"
HRMN-0292,Perky Pomegranate,Mine. Perfumery,True,"ambroxan, toffeed sugar, guaiacwood, muguet, rose, sandalwood, pomegranate. rhubarb, neroli"
HRMN-0293,Pineapple Pleasure,Mine. Perfumery,True,"pineapple, passionfruit, strawberry, peony, red berries, lily of the valley, white musk, oakmoss, sandalwood"
HRMN-0294,Golden Pear,Mine. Perfumery,True,"californian lemon, mandarin, pear, orange blossom, aldehydic, fruity, cotton candy, white musk, sea salt"
HRMN-0295,Koko Kink,Mine. Perfumery,True,"white coconut, vanilla absolut, sea salt,, orchid, sun rays, tonka,, benzoin, musk, sandalwood"
HRMN-0296,Berry Bash,Mine. Perfumery,True,"raspberry, blackberry, strawberry, watermelon, ozone, apple, amber, musk, praline"
HRMN-0297,Fig-Urative ,Mine. Perfumery,True,"bergamot, pink pepper, cardamom, orris root, violet, fig, vanilla, sandalwood, musk"
HRMN-0298,UNTAMED,Mine. Perfumery,True,"citrus, pink pepper, orange blossom, toasted almond, sandalwood, juniper, oud, vanilla, indonesian patchouli"
HRMN-0299,ETHEREAL EXTREME,Mine. Perfumery,True,"toasted almond, bergamot, pink pepper, babys breath, ambergris, bezoin, maple, tonka bean, salted caramel"
HRMN-0300,2022,Mine. Perfumery,True,"bergamot, rhubarb, lily, vanilla"
HRMN-0301,Sakura Sake,Mine. Perfumery,True,"strawberry, momo peach, sake, blackcurrant, cherry blossom, rosewood oil, creamy sandalwood, ethyl maltol, ambrette"
HRMN-0302,TATAMI,Mine. Perfumery,True,"plum, earl grey, orange blossom, peony rose, blackcurrant, bud lily of the valley, ambrettolide, violet leaf, tea leaf"
HRMN-0303,UNBOUND,Mine. Perfumery,True,"nutmeg, cardamom, tobacco, taekwood, gula aren, mahogany, javanese vanilla, sandalwood, cacao"
HRMN-0304,LUCID DREAMS,Mine. Perfumery,True,"air, white peach, gardenia, solar, maltol, vanillin, white musk, ambergris, ambroxan"
HRMN-0305,FLORAISON ,Mine. Perfumery,True,"pink pepper, peony, lychee, wild berry,, hedione, rose otto oil,, white musk, patchouli, bois de rose"
HRMN-0306,LA BOHÈME,Mine. Perfumery,True,"forest mist, cannabis, raspberry ketone, oakmoss, violet, vanillin, patchouli, wild vetiver, ethyl maltol"
HRMN-0307,ALMALIKA,Mine. Perfumery,True,"desert lavender, fir needle, black pepper, myrrh, lilac, desert rose, white oud, guaiacwood, vanillin"
HRMN-0308,ETHEREAL,Mine. Perfumery,True,"vanillin, almond, hedione, bergamot, baby's breath, pink pepper, sandalwood, cashmeran and orange"
HRMN-0309,NARCOTIQUE,Mine. Perfumery,True,"blood orange, bergamot, sicilian lemon, sea salt, cardamom, petitgrain, vetiver, cedarwood, ambrette"
HRMN-0310,Ruby Royale,Mine. Perfumery,True,"cassis, peony, rose, lavandin, violet, ruby, strawberry, white peach, ambroxan, patchouli, pine, amber"
HRMN-0311,Oud Absolute,Mine. Perfumery,True,"blackcurrant, wild berry, geranium, benzoin, jasmine, musk, resinous vetiver, amber, oud, ambroxan, patchouli, sandalwood, maltol"
HRMN-0312,With Love,Mine. Perfumery,True,"baby’s breath, coconut, mimosa, amber, sandalwood, vanillin, clean musk"
HRMN-0313,2021,Mine. Perfumery,True,"urban greenery, lemon zest, pink pepper, rose (delta damascone,) futuristic florals, ozonic woods, dry woods, benzoin, tonka bean, dripping honey"
HRMN-0314,Beige 96,Mine. Perfumery,True,"juniper berry, skin accord, musk mallow, suede, rose, sandalwood, vetiver, orange, clary sage"
HRMN-0315,Miracle in Scent,Fordive,True,"pink pepper, violet leaf, english rose, orchid, nutmeg, raspberry, leather, ink, tonka bean, musk"
HRMN-0316,Royal,Fordive,True,"pineapple, mint, incense, cumin, jasmine, caramel, amber, tobacco"
HRMN-0317,Utopia,Fordive,True,"rhubarb, grapefruit, cherry, vanilla, cinnamon, cashmere wood, virginia cedarwood, amber"
HRMN-0318,Fordive 1970,Fordive,True,"pink pepper, juniper, violet, grapefruit, cinnamon, sage, vanilla, amber, tonka bean, toffee, oak"
HRMN-0319,Atlantis,Fordive,True,"grapefruit, black currant, sea salt, lily of the valley, pine, jasmine, amber, praline"
HRMN-0320,Feeling Good,Fordive,True,"rasberry, peony, candy, ambery, praline, musky, floral"
HRMN-0321,Echoes Of Aqua,Nostalgy,True,"apple, bergamot, orange, ginger, orange blossom, george, pineapple, ambroxan, akigalawood, cedar, musk"
HRMN-0322,Nocturnal Oud,Nostalgy,True,"saffron, cardamom, coriander, pink pepper, raspberry, leather, jasmine sambac, orris, vanilla, orange flower, musk, vanilla, amber, cedarwood, coconut"
HRMN-0323,Rose in the Attic,Nostalgy,True,"bulgarian rose, saffron, bergamot, agarwood, sandalwood, vetiver, amber, musk, cedar"
HRMN-0324,Tranquil Corner,Nostalgy,True,"green tea leaves , petitgrain, mandarin orange, jasmine, muguet, orange blossom, iris, white chocolate, musk, moss , cedar, vetiver"
HRMN-0325,Ginger Pandan Bread,Nostalgy,True,"ginger, pandan leaf, rice, coconut milk, brown sugar, vanilla"
HRMN-0326,Fleur Du Glace,Nostalgy,True,"moringa, acassia, bergamote, honeysuckle, iris, jasmine, tuberose, gardenia, vanilla, coconut milk, sandalwood, musk"
HRMN-0327,Winter in Rovaniemi,Nostalgy,True,"bergamot, ylang ylang, almond, rose, iris, opoponax, cardamom, vanilla, amber, patchouli, musk, tonka bean"
HRMN-0328,Teh Sereh,Nostalgy,True,"black tea, chammomile, orange, lemongrass, jasmine, cedar, bergamot, musk"
HRMN-0329,Summer in Holland,Nostalgy,True,"lemon, calabrian bergamot, orange peel, rhuburb, mint, pink tulip, jasmine, carnation ,neroli, ambroxan, citron, green notes, chinese black tea, amber, freesia, vetiver"
HRMN-0330,Profane Pleasure,Nostalgy,True,"chocolate truffle, dark chocolate, tobacco leaf , spices, cacao pod, vanilla, tonka bean, tobacco blossoms, cloves , dried fruits, woody notes, musk"
HRMN-0331,Burlesque Night,Nostalgy,True,"neroli, black pepper, cardamom, iris, violet, geranium, mate, amber, sandalwood, cedar, patchouli"
HRMN-0332,Violet Vonce,Verbena,True,"pink pepper, black currant, pear, rose, osmanthus, jasmine, woody, caramel, amber"
HRMN-0333,Strawberry Float,Verbena,True,"orange, white pepper, blackcurrant, blackberry, strawberry, violet, lily of the valley, jasmine, amber, moss, vanilla, caramel"
HRMN-0334,Thriverail,Verbena,True,"strawberry, raspberry, blackberry, sour cherry, black currant, mandarin orange, lemon, violet, jasmine, musk, vanilla, cashmeran, woody notes, oakmoss, amber, patchouli"
HRMN-0335,Snowdrop,Verbena,True,"orange blossom, bergamo, tuberose, indian jasmine, madagascar vanilla, white musk"
HRMN-0336,Secret Noir,Verbena,True,"pear, pink pepper, orange blossom, coffee, jasmine, bitter almond, licorice, vanilla, patchouli, cedar, cashmere wood"
HRMN-0337,Miss World,Verbena,True,"litchi, rhubarb, bergamot, nutmeg, turkish rose, peony, musk, petalia, vanilla, cashmeran, cedar, haitian vetiver, incense"
HRMN-0338,Suga Bourbon,Unke Naru,True,"lychee, tropical fruits, peony, rose, sugar vanilla, woody notes"
HRMN-0339,Jenggala,Unke Naru,True,"bergamot, pomelo, cinnamon, clove, lavandin, geranium, coconut, cedarwood, vanilla, balsamic, amber"
HRMN-0340,Ayodhya,Unke Naru,True,"rose, blackcurrant, lavender, jasmine, cedarwood, musk, lily of the valley"
